DEPTH,CALI,DENC,DENS,DTC,GR,NEUT,SP
4426.0,17.3461,0.0259,2.254,72.8218,8.7894,0.2791,208.5375
4426.5,17.3461,0.0259,2.265,73.0667,8.773,0.2781,207.5
4427.0,17.3961,0.0216,2.272,74.0545,8.348,0.288,206.7415
4427.5,17.3961,-0.0044,2.272,75.8752,8.0158,0.2911,206.7943
4428.0,17.496,-0.0087,2.26,78.2859,7.7996,0.2891,207.5217
4428.5,17.3961,0.0043,2.238,80.6378,8.3957,0.3108,208.28
4429.0,17.3961,-0.0174,2.231,82.2803,9.1072,0.321,208.6745
4429.5,17.3961,-0.0174,2.21,83.1102,9.3312,0.3202,208.73
4430.0,17.3961,-0.0282,2.21,83.5518,8.8898,0.3202,208.5562
4430.5,17.3961,-0.0282,2.208,83.7398,8.7558,0.3188,208.346
4431.0,17.3961,-0.0456,2.205,83.476,9.0586,0.3068,208.4919
4431.5,17.3961,-0.0542,2.213,82.9236,8.8539,0.3031,209.1793
4432.0,17.3961,-0.0391,2.203,82.5554,7.865,0.3139,209.5355
4432.5,17.3961,-0.0369,2.21,82.2586,7.4148,0.3169,209.583
4433.0,17.3961,-0.0304,2.21,81.9185,7.6539,0.3147,209.583
4433.5,17.3961,-0.0174,2.205,81.9768,8.193,0.3284,209.5393
4434.0,17.3461,-0.0152,2.209,81.9305,8.9282,0.3422,209.4399
4434.5,17.3461,-0.0326,2.212,80.992,9.7183,0.3375,209.5124
4435.0,17.3461,-0.0412,2.227,79.3149,10.1593,0.3279,209.5325
4435.5,17.3461,-0.0196,2.232,77.3319,9.8336,0.321,209.396
4436.0,17.3461,-0.0217,2.228,75.6603,8.8991,0.3218,209.3247
4436.5,17.3461,-0.0152,2.246,74.4613,8.0157,0.3092,209.2764
4437.0,17.3961,-0.0022,2.286,74.0328,7.7608,0.3064,209.0895
4437.5,17.3961,0.0216,2.313,74.5241,8.3564,0.3169,208.7105
4438.0,17.3961,0.0151,2.316,75.4918,8.6563,0.3397,207.9623
4438.5,17.496,-0.0001,2.302,76.1818,8.2033,0.3625,207.3675
4439.0,17.546,0.0043,2.287,76.489,8.0878,0.3833,207.2007
4439.5,17.546,0.0194,2.282,76.391,8.1588,0.3874,207.1924
4440.0,17.5959,0.0238,2.263,76.2963,7.7837,0.3894,207.2667
4440.5,17.5959,0.0498,2.255,76.5017,7.2529,0.3878,207.6406
4441.0,17.6959,0.0454,2.249,77.1219,6.8812,0.398,208.2039
4441.5,17.7958,0.0281,2.254,77.8655,6.6452,0.3986,208.8509
4442.0,17.7958,0.0238,2.26,78.3117,6.6264,0.4029,209.2382
4442.5,17.8458,0.0259,2.263,78.3928,6.7252,0.3931,209.3174
4443.0,17.9457,0.0303,2.245,78.5494,6.8821,0.4033,209.3186
4443.5,17.9956,0.0411,2.247,78.6623,7.1944,0.4344,209.3532
4444.0,18.0456,0.0671,2.234,78.566,7.5328,0.4354,209.4602
4444.5,18.0456,0.0519,2.205,78.3628,8.1087,0.4293,209.3624
4445.0,18.0456,0.0563,2.186,78.0327,8.8988,0.4053,209.1387
4445.5,17.8957,0.0801,2.174,77.6093,9.3622,0.4053,209.0918
4446.0,17.6959,0.0563,2.161,77.762,9.1836,0.3839,209.2313
4446.5,17.5959,0.0909,2.175,78.2711,8.1599,0.3833,209.3174
4447.0,17.496,0.1061,2.151,78.783,7.0965,0.375,209.3174
4447.5,17.546,0.0671,2.148,79.6224,6.9204,0.3801,209.3174
4448.0,17.546,0.0454,2.135,80.3969,7.6231,0.3955,209.3174
4448.5,17.5959,0.0151,2.129,80.541,8.359,0.4004,209.3174
4449.0,17.546,0.0108,2.119,80.023,8.3595,0.4002,209.3174
4449.5,17.5959,0.0129,2.118,79.1988,8.3532,0.3947,209.3174
4450.0,17.496,0.0151,2.12,78.4565,8.5568,0.4029,209.3174
4450.5,17.496,0.0259,2.154,78.3348,8.1326,0.4037,209.3093
4451.0,17.496,0.0693,2.192,78.8306,7.6149,0.4167,209.2254
4451.5,17.496,0.0606,2.207,79.1142,7.5618,0.4442,208.9743
4452.0,17.546,0.0368,2.205,79.0624,7.6517,0.4446,208.8371
4452.5,17.6959,0.0216,2.205,78.9315,7.7608,0.4444,209.0062
4453.0,17.8957,0.0194,2.204,78.6629,7.7608,0.4405,209.2244
4453.5,18.0456,0.0411,2.205,78.1992,8.0172,0.4324,209.3174
4454.0,18.1455,0.0563,2.214,77.7616,8.6098,0.4191,209.3174
4454.5,18.1955,0.0649,2.222,77.5941,8.996,0.4191,209.3133
4455.0,18.2455,0.0498,2.237,77.547,8.7705,0.4151,209.2688
4455.5,18.2455,0.0866,2.253,77.5748,8.2384,0.4336,209.1453
4456.0,18.2954,0.0758,2.238,77.4014,7.9421,0.4417,209.0557
4456.5,18.2954,0.0498,2.218,76.7425,7.6458,0.4354,209.1046
4457.0,18.1455,0.0346,2.215,76.1623,7.4623,0.4301,209.2692
4457.5,17.5959,0.0671,2.236,75.935,7.4254,0.3945,209.4405
4458.0,17.496,0.0259,2.247,75.5667,7.399,0.3591,209.4105
4458.5,17.496,-0.0001,2.261,75.0295,7.4623,0.3459,209.3174
4459.0,17.446,-0.0087,2.259,74.3285,7.601,0.3532,209.3208
4459.5,17.496,-0.0022,2.266,73.2945,7.9621,0.3731,209.3663
4460.0,17.6459,0.0259,2.285,72.3185,8.0591,0.3862,209.4878
4460.5,17.6959,0.0064,2.292,71.8293,7.9902,0.3839,209.5343
4461.0,17.546,-0.0001,2.278,71.6464,8.417,0.3721,209.4115
4461.5,17.3961,-0.0109,2.281,71.5751,8.6317,0.3666,209.3655
4462.0,17.446,-0.0066,2.291,71.622,8.3275,0.3505,209.4902
4462.5,17.446,0.0086,2.287,72.0245,8.4947,0.3491,209.538
4463.0,17.446,0.0108,2.29,72.5646,9.0543,0.3674,209.451
4463.5,17.446,0.0021,2.284,72.9948,8.9419,0.3738,209.4459
4464.0,17.446,-0.0066,2.274,73.2756,8.5195,0.3742,209.3608
4464.5,17.446,-0.0001,2.269,73.3691,7.9991,0.3721,209.1821
4465.0,17.446,0.0346,2.266,73.3922,7.743,0.3676,209.1848
4465.5,17.2961,0.0303,2.258,73.5581,8.3086,0.3695,209.0891
4466.0,17.2961,-0.0001,2.268,73.8137,8.5306,0.3589,208.7829
4466.5,17.2462,0.0173,2.293,74.2753,8.661,0.3548,208.4236
4467.0,17.2961,0.0281,2.296,74.9841,8.22,0.3654,208.3402
4467.5,17.446,0.0238,2.277,75.4306,7.8053,0.3564,208.6665
4468.0,17.496,0.0064,2.249,75.3513,8.1317,0.3456,209.0123
4468.5,17.546,-0.0087,2.262,75.0852,8.9011,0.3373,209.2388
4469.0,17.5959,0.0108,2.276,74.7844,9.252,0.3275,209.318
4469.5,17.5959,0.0064,2.279,74.2589,8.2643,0.3235,209.3545
4470.0,17.6459,-0.0087,2.278,73.5711,7.5551,0.3292,209.5084
4470.5,17.6959,-0.0131,2.307,73.1759,8.0668,0.341,209.583
4471.0,17.6959,0.0129,2.304,73.3967,8.591,0.344,209.583
4471.5,17.6959,0.0238,2.293,73.7203,8.6903,0.3389,209.583
4472.0,17.6959,0.0151,2.274,73.9485,8.2796,0.3448,209.583
4472.5,17.6959,0.0021,2.272,73.8377,7.8454,0.3463,209.5527
4473.0,17.5959,0.0129,2.274,73.2833,7.7891,0.3497,209.3544
4473.5,17.446,0.0194,2.303,72.0526,7.9598,0.333,209.0045
4474.0,17.446,0.0411,2.307,70.4138,7.9217,0.3153,208.1903
4474.5,17.446,0.0238,2.297,69.057,7.6493,0.3009,207.6397
4475.0,17.446,0.0324,2.324,67.72,7.5731,0.2779,207.8454
4475.5,17.3461,0.0584,2.335,66.4712,7.6193,0.2598,207.7799
4476.0,17.3461,0.0389,2.341,67.1877,7.2535,0.2402,207.7479
4476.5,17.3461,0.0389,2.35,68.9955,7.1548,0.2384,207.954
4477.0,17.3461,0.0389,2.343,71.4057,7.0643,0.2528,208.1979
4477.5,17.3961,0.0368,2.315,73.6649,7.0416,0.2701,208.2341
4478.0,17.3461,0.0238,2.277,76.3468,6.7179,0.2901,208.0588
4478.5,17.2961,0.0108,2.244,77.9811,6.0571,0.3153,208.2705
4479.0,17.3461,0.0064,2.231,78.5324,5.8865,0.3296,209.1336
4479.5,17.3961,-0.0152,2.22,78.7129,6.1781,0.3267,209.5401
4480.0,17.446,-0.0261,2.22,78.6292,6.3757,0.3259,209.8005
4480.5,17.446,-0.0261,2.228,78.6268,6.57,0.3133,209.8465
4481.0,17.496,-0.0152,2.233,77.4053,6.681,0.307,209.8486
4481.5,17.496,-0.0196,2.23,76.2445,7.2753,0.299,209.8415
4482.0,17.446,-0.0066,2.228,74.9107,7.9559,0.3015,209.6227
4482.5,17.446,0.0086,2.253,74.4499,7.5618,0.2874,209.5769
4483.0,17.446,0.0324,2.258,74.2813,7.5618,0.2848,209.1248
4483.5,17.446,0.0368,2.272,75.1643,7.6601,0.2689,209.0534
4484.0,17.446,0.0238,2.282,75.9044,7.7589,0.26,208.5894
4484.5,17.446,0.0086,2.263,76.7368,7.8576,0.2663,207.3668
4485.0,17.446,0.0151,2.251,77.3688,7.8603,0.2772,207.1979
4485.5,17.496,0.0238,2.254,77.4477,7.1928,0.2905,207.1924
4486.0,17.6459,0.0238,2.244,77.3163,6.5961,0.2897,207.6529
4486.5,17.7458,0.0151,2.245,76.4341,6.5668,0.2905,207.7252
4487.0,17.7958,0.0259,2.259,75.7251,6.3805,0.2915,207.9553
4487.5,17.7958,0.0454,2.272,74.5735,6.183,0.2913,208.2114
4488.0,17.8458,0.0346,2.268,72.6043,5.8938,0.2742,208.2424
4488.5,17.9956,0.0064,2.288,71.9138,5.0518,0.26,208.0222
4489.0,17.9956,0.0064,2.303,72.2474,5.7869,0.2549,207.7892
4489.5,18.0456,-0.0022,2.32,73.9107,6.6758,0.2595,207.9771
4490.0,18.0956,0.0173,2.313,75.3676,6.4108,0.2595,208.4738
4490.5,18.0956,0.0324,2.285,76.7288,6.3678,0.254,209.1733
4491.0,17.9457,0.0389,2.252,78.0655,6.9789,0.2595,209.5182
4491.5,17.8957,0.0303,2.247,78.9303,7.2374,0.2772,209.5794
4492.0,17.8957,0.0411,2.242,79.1402,7.3491,0.2895,209.583
4492.5,17.8957,0.0433,2.241,78.4654,7.7883,0.3125,209.583
4493.0,17.9457,0.0238,2.209,77.766,7.9447,0.3235,209.5516
4493.5,17.9457,0.0151,2.199,76.6003,7.458,0.3247,209.3466
4494.0,17.8957,0.0238,2.188,75.4984,6.7825,0.3334,208.9809
4494.5,17.9457,0.0238,2.185,74.7933,6.6663,0.3379,208.2909
4495.0,17.9956,0.0281,2.169,74.6436,7.3992,0.3369,208.2876
4495.5,17.9956,0.0281,2.175,74.7792,7.9653,0.3277,208.6456
4496.0,17.9457,0.0324,2.184,75.0213,8.2192,0.3228,208.8148
4496.5,17.8458,0.0411,2.185,75.3081,8.1791,0.3349,208.9823
4497.0,17.7458,0.0259,2.185,75.1471,8.1588,0.3503,209.0449
4497.5,17.6959,0.0281,2.181,74.5804,7.8477,0.3459,209.0517
4498.0,17.6959,0.0194,2.186,73.5875,7.5297,0.3408,209.0517
4498.5,17.6959,0.0173,2.2,72.7933,7.4623,0.3255,209.0997
4499.0,17.6959,0.0173,2.22,72.7145,7.5379,0.309,209.2434
4499.5,17.6959,0.0108,2.245,72.955,7.3373,0.3047,209.1583
4500.0,17.6959,0.0303,2.271,73.4109,7.2633,0.3131,208.8497
4500.5,17.6959,0.0368,2.276,74.3896,7.4101,0.3182,208.9784
4501.0,17.6959,0.0129,2.265,75.7327,7.3897,0.3308,209.2756
4501.5,17.7458,0.0064,2.245,77.3212,7.5066,0.3369,209.5505
4502.0,17.7958,-0.0022,2.235,78.6267,7.4906,0.3491,209.7056
4502.5,17.9457,0.0043,2.228,79.2204,7.1101,0.3487,209.5392
4503.0,18.0956,0.0173,2.21,79.4391,7.5225,0.3507,209.106
4503.5,18.2455,0.0108,2.186,79.1368,8.3816,0.3658,208.8159
4504.0,18.4953,0.0129,2.177,78.3116,8.9293,0.3878,208.9133
4504.5,18.5952,0.0324,2.164,77.48,9.1893,0.3896,208.8523
4505.0,18.6452,0.0281,2.155,76.8626,8.8526,0.4118,208.4967
4505.5,18.6952,0.0368,2.156,76.2215,8.0618,0.4124,208.4703
4506.0,18.5952,0.0324,2.139,75.3277,7.3036,0.4045,208.9303
4506.5,18.3954,0.0281,2.129,74.0805,6.9997,0.3538,209.4465
4507.0,18.2954,0.0194,2.149,72.7187,6.901,0.3222,209.7431
4507.5,17.7958,0.0151,2.164,71.8044,6.676,0.2927,209.8365
4508.0,17.5959,0.0086,2.178,71.5626,6.1925,0.2713,209.8486
4508.5,17.3961,0.0324,2.198,71.7407,6.1548,0.2772,209.8486
4509.0,17.3461,0.0303,2.212,71.9653,6.6948,0.2929,209.8486
4509.5,17.2961,0.0194,2.221,71.8206,7.4464,0.3021,209.5291
4510.0,17.2961,0.0151,2.206,70.9739,7.7608,0.3157,208.804
4510.5,17.2961,0.0086,2.187,69.7453,7.3497,0.332,208.2182
4511.0,17.3461,0.0216,2.178,68.7613,6.3684,0.3393,208.0151
4511.5,17.3461,0.0259,2.171,68.2325,5.5268,0.3212,208.0539
4512.0,17.3461,0.0324,2.182,68.1615,5.2734,0.332,208.3021
4512.5,17.3961,0.0324,2.221,68.5556,5.4966,0.3516,208.6733
4513.0,17.446,0.0324,2.23,69.5748,5.8366,0.3772,208.9434
4513.5,17.446,0.0259,2.231,70.8814,6.3502,0.3888,209.1685
4514.0,17.446,0.0194,2.221,71.9728,6.7735,0.411,209.4838
4514.5,17.446,0.0064,2.212,72.6602,6.8653,0.4175,209.7407
4515.0,17.446,0.0021,2.195,73.041,7.1781,0.3982,209.8356
4515.5,17.446,0.0151,2.186,73.3594,7.6679,0.3961,209.7841
4516.0,17.3961,0.0368,2.186,73.7447,8.3163,0.4175,209.6644
4516.5,17.3961,0.0389,2.176,74.3582,8.6559,0.4059,209.5957
4517.0,17.3461,0.0346,2.185,75.4344,8.2616,0.3774,209.583
4517.5,17.3961,0.0151,2.188,77.1766,7.9598,0.3544,209.5193
4518.0,17.3461,0.0281,2.185,79.0921,8.1508,0.3619,209.4614
4518.5,17.3961,0.0498,2.167,80.2126,8.4518,0.3752,209.4516
4519.0,17.496,0.0454,2.145,80.2099,8.6031,0.3774,209.3857
4519.5,17.6959,0.0129,2.139,79.5733,8.9295,0.3609,209.329
4520.0,17.6959,0.0129,2.147,79.1509,9.3877,0.3343,209.1935
4520.5,17.6959,-0.0022,2.148,79.2567,9.684,0.3204,208.6991
4521.0,17.6959,-0.0131,2.169,79.537,9.7636,0.3137,208.123
4521.5,17.6959,0.0064,2.187,79.6732,9.566,0.3226,207.952
4522.0,17.7958,-0.0152,2.202,79.5359,9.3266,0.3247,208.0392
4522.5,17.7958,-0.0109,2.202,79.2023,9.1538,0.3216,208.3548
4523.0,17.7958,-0.0282,2.2,78.6137,9.1538,0.3218,208.9256
4523.5,17.7958,-0.0239,2.216,77.4807,9.2728,0.3171,209.3423
4524.0,17.7458,-0.0217,2.199,76.0056,9.1407,0.2992,209.3783
4524.5,17.7458,-0.0152,2.207,74.8682,8.1595,0.3031,209.3253
4525.0,17.6959,0.0043,2.212,74.0428,7.4753,0.2988,209.3174
4525.5,17.6959,0.0129,2.228,73.5551,7.8818,0.2958,209.2617
4526.0,17.6959,0.0259,2.236,73.2777,8.2583,0.2943,209.0735
4526.5,17.6959,0.0194,2.222,73.2175,8.3642,0.2921,208.8683
4527.0,17.6959,0.0129,2.218,73.3678,8.7641,0.2856,208.8446
4527.5,17.6959,0.0324,2.211,73.7873,9.0861,0.2826,208.9757
4528.0,17.6459,0.0281,2.203,74.3225,8.5908,0.2897,209.048
4528.5,17.6459,0.0303,2.179,74.9366,7.6985,0.2946,209.0517
4529.0,17.5959,0.0129,2.162,75.7829,7.4893,0.3161,209.0517
4529.5,17.6459,0.0151,2.187,76.6186,7.9153,0.351,209.0024
4530.0,17.6459,0.0216,2.187,77.3411,8.2885,0.351,208.8131
4530.5,17.6459,0.0216,2.203,77.5402,8.2989,0.352,208.6434
4531.0,17.6959,0.0173,2.211,77.2251,7.9005,0.3603,208.5621
4531.5,17.6959,0.0368,2.209,76.8809,7.1794,0.3585,208.1729
4532.0,17.6459,0.0476,2.225,76.7865,6.9921,0.3526,207.8017
4532.5,17.6459,0.0346,2.243,76.7109,7.1173,0.3593,207.7236
4533.0,17.7458,0.0324,2.253,76.736,7.2891,0.3792,207.7236
4533.5,17.7958,0.0411,2.259,76.8139,7.1876,0.3823,207.7421
4534.0,17.7958,0.0346,2.256,76.3733,6.472,0.3489,208.0272
4534.5,17.7958,0.0173,2.247,75.5238,5.8232,0.3399,208.885
4535.0,17.8458,0.0064,2.223,74.3368,5.7855,0.3391,209.5021
4535.5,17.8458,0.0086,2.226,72.9005,6.2572,0.341,209.5871
4536.0,17.7458,0.0259,2.249,71.248,6.6523,0.3361,209.6341
4536.5,17.7458,0.0129,2.27,70.2053,7.0267,0.3076,209.7667
4537.0,17.6959,0.0194,2.286,70.2995,7.1638,0.284,209.844
4537.5,17.546,0.0259,2.297,70.9507,6.5741,0.2844,209.7967
4538.0,17.5959,0.0346,2.31,71.5562,5.6049,0.2897,209.6658
4538.5,17.5959,0.0346,2.298,72.0017,4.9639,0.2935,209.5878
4539.0,17.5959,0.0259,2.283,72.3949,5.4408,0.3047,209.6308
4539.5,17.6459,0.0238,2.272,72.5936,5.8521,0.3031,209.7122
4540.0,17.6459,0.0151,2.268,72.5256,6.2839,0.2986,209.6568
4540.5,17.6459,0.0173,2.242,72.3969,6.3974,0.2858,209.4567
4541.0,17.6459,0.0086,2.229,72.4205,6.6371,0.2844,208.995
4541.5,17.6959,0.0021,2.223,72.3473,7.0377,0.2903,208.2122
4542.0,17.6959,0.0086,2.208,71.9675,6.8402,0.297,207.5809
4542.5,17.6959,0.0086,2.182,72.0615,6.69,0.3051,207.385
4543.0,17.6959,0.0303,2.159,72.596,6.932,0.3084,207.5646
4543.5,17.496,0.0671,2.157,72.8136,7.5557,0.3119,207.8457
4544.0,17.496,0.0064,2.185,72.8919,8.406,0.2903,208.2562
4544.5,17.546,0.0064,2.233,73.0946,8.8107,0.2705,208.8598
4545.0,17.6459,0.0433,2.245,73.3915,8.3578,0.2626,209.2892
4545.5,17.7958,0.0324,2.251,73.9837,8.4174,0.2707,209.493
4546.0,17.9956,0.0281,2.236,75.185,9.1336,0.2787,209.4781
4546.5,17.9956,0.0173,2.226,76.2532,8.8074,0.2929,209.3315
4547.0,17.8957,0.0129,2.224,76.7152,8.054,0.3267,209.4737
4547.5,17.6959,0.0064,2.227,76.9039,7.9282,0.3495,209.7664
4548.0,17.6459,-0.0066,2.233,76.7939,7.2557,0.3587,209.8486
4548.5,17.6959,-0.0087,2.257,76.3366,7.0674,0.3536,209.8486
4549.0,17.7458,0.0129,2.266,75.3053,7.1708,0.3516,209.8486
4549.5,17.7958,0.0151,2.253,73.7459,7.4559,0.3597,209.8495
4550.0,17.7958,0.0194,2.256,72.4826,7.06,0.3703,209.9045
4550.5,17.7958,0.0238,2.25,72.1286,6.5666,0.3664,210.0347
4551.0,17.7458,0.0108,2.239,72.6478,6.3691,0.366,210.0588
4551.5,17.7958,-0.0001,2.228,73.5031,6.2697,0.3742,209.8163
4552.0,17.7958,0.0129,2.216,73.8197,6.2683,0.3599,209.3075
4552.5,17.8458,0.0238,2.201,73.6461,6.2683,0.3399,208.7021
4553.0,17.8458,0.0259,2.189,73.2363,7.4198,0.3399,208.2243
4553.5,17.8458,0.0346,2.197,72.3915,7.748,0.3296,207.9389
4554.0,17.8458,0.0324,2.21,71.4652,7.8553,0.3202,207.974
4554.5,17.8458,0.0498,2.228,71.0463,8.4229,0.3108,208.3472
4555.0,17.8458,0.0498,2.224,70.6504,9.0155,0.3025,208.9326
4555.5,17.7458,0.0758,2.227,69.6476,8.6851,0.2937,209.4177
4556.0,17.6959,0.0454,2.214,68.6322,7.9238,0.2876,209.4581
4556.5,17.6959,0.0368,2.229,68.2295,7.497,0.2756,209.1456
4557.0,17.6959,0.0324,2.264,68.1385,6.7415,0.2608,208.8136
4557.5,17.6959,0.0389,2.279,68.4161,5.9514,0.2544,208.7764
4558.0,17.6459,0.0389,2.285,69.0204,5.6931,0.2551,209.2152
4558.5,17.6959,0.0346,2.257,69.5131,4.8802,0.2528,209.7399
4559.0,17.6959,0.0498,2.245,70.0042,4.6015,0.2536,210.0859
4559.5,17.6959,0.0368,2.236,70.469,5.0091,0.2614,210.1828
4560.0,17.6959,0.0238,2.227,70.8184,5.0744,0.2709,210.047
4560.5,17.6959,0.0259,2.207,70.672,4.8195,0.2887,210.1133
4561.0,17.6959,0.0238,2.186,69.9505,4.8601,0.2943,210.3001
4561.5,17.6959,0.0324,2.153,69.1788,5.1259,0.296,210.3147
4562.0,17.6959,0.0519,2.154,68.6236,5.3394,0.3074,210.1284
4562.5,17.6959,0.1104,2.134,68.536,5.2908,0.3084,209.6398
4563.0,17.6959,0.1364,2.124,68.8611,4.7855,0.2982,208.8265
4563.5,17.6959,0.1321,2.154,69.328,4.4346,0.2758,208.3063
4564.0,17.6459,0.1191,2.229,70.1252,4.857,0.2512,208.1241
4564.5,17.6959,0.0801,2.311,71.1271,5.2122,0.2331,208.0791
4565.0,17.8957,0.0216,2.336,72.3665,5.1166,0.2526,208.0245
4565.5,17.9956,0.0151,2.331,73.5104,4.9191,0.287,208.5506
4566.0,17.9956,0.0693,2.339,74.3486,4.6446,0.3243,209.2292
4566.5,17.8957,0.1429,2.301,74.821,4.9578,0.3477,209.3027
4567.0,17.8458,0.1429,2.269,75.1329,5.6025,0.354,208.9627
4567.5,17.8458,0.0801,2.228,75.3744,5.7709,0.354,208.4663
4568.0,17.6959,0.0368,2.219,75.6068,6.0668,0.3735,208.2741
4568.5,17.546,0.0454,2.196,75.6617,6.3886,0.3796,208.2013
4569.0,17.5959,0.0411,2.183,75.2883,6.6124,0.3864,208.0568
4569.5,17.5959,0.0628,2.175,74.2648,7.3842,0.3831,208.0999
4570.0,17.5959,0.0888,2.188,73.2668,7.8745,0.3658,208.5948
4570.5,17.6459,0.0931,2.171,72.4445,8.1708,0.3442,209.3059
4571.0,17.5959,0.0476,2.181,72.0649,8.4671,0.3336,209.5663
4571.5,17.6959,0.0823,2.228,72.4175,8.6945,0.3308,209.583
4572.0,17.8458,0.0801,2.231,72.9577,8.6876,0.3379,209.633
4572.5,17.8458,0.0649,2.239,73.3271,8.1845,0.354,209.7822
4573.0,17.8458,0.0671,2.234,73.9479,7.5598,0.3668,209.8466
4573.5,17.8957,0.0476,2.227,75.0138,6.9013,0.3817,209.8004
4574.0,17.9956,0.0303,2.203,76.1961,6.5359,0.3768,209.6016
4574.5,18.0456,0.0238,2.199,76.9418,6.4029,0.3489,209.2427
4575.0,18.0956,0.0541,2.189,77.3797,6.4316,0.3516,208.6751
4575.5,18.0956,0.0519,2.151,77.6263,6.0894,0.3546,208.2755
4576.0,18.0456,0.0346,2.138,77.6624,5.4345,0.3444,208.0609
4576.5,18.0456,0.0324,2.125,77.6287,5.6046,0.3365,208.0409
4577.0,18.0456,0.0238,2.118,77.5259,6.4176,0.3369,208.2333
4577.5,17.8957,0.0346,2.13,77.4335,6.5256,0.3418,208.4483
4578.0,17.7958,0.0389,2.147,77.7288,6.2492,0.3389,208.5205
4578.5,17.6959,0.0173,2.2,78.1997,6.4033,0.3167,208.5282
4579.0,17.7458,0.0303,2.226,78.3734,6.5668,0.3009,208.6328
4579.5,17.7958,0.0389,2.215,78.1772,6.7954,0.2943,209.0061
4580.0,17.7958,0.0346,2.199,77.6919,7.134,0.3005,209.431
4580.5,17.7958,0.0324,2.198,77.2007,7.2633,0.3025,209.5731
4581.0,17.7958,0.0324,2.202,77.1522,6.9337,0.2907,209.4905
4581.5,17.7958,0.0346,2.21,77.5994,6.7205,0.2805,209.3603
4582.0,17.7958,0.0021,2.226,78.0846,6.8193,0.2858,209.5033
4582.5,17.7958,0.0043,2.233,78.3764,6.9181,0.2905,209.4754
4583.0,17.7958,-0.0131,2.223,78.5968,7.1729,0.2946,209.3174
4583.5,17.7958,-0.0109,2.213,78.5359,7.3628,0.3013,209.3174
4584.0,17.7958,0.0021,2.2,78.4003,7.3123,0.3062,209.3112
4584.5,17.7958,-0.0066,2.193,78.6486,7.3629,0.3194,209.2478
4585.0,17.7958,0.0021,2.187,79.198,7.4623,0.3363,208.9926
4585.5,17.7958,0.0173,2.204,79.7526,7.4623,0.3487,208.4713
4586.0,17.7958,0.0389,2.216,80.0414,7.3195,0.3583,207.9724
4586.5,17.7958,0.0216,2.213,79.9794,7.3513,0.3528,208.1387
4587.0,17.8458,0.0129,2.213,79.6338,7.7464,0.3383,208.7392
4587.5,17.8957,-0.0196,2.205,79.0979,8.0052,0.3249,209.1395
4588.0,17.9956,-0.0369,2.205,78.5224,7.7912,0.3196,209.1924
4588.5,18.0456,-0.0391,2.218,78.1122,7.5942,0.3196,208.8855
4589.0,18.0956,-0.0261,2.229,77.7422,7.8472,0.3194,208.5436
4589.5,18.0456,-0.0174,2.238,77.0399,7.9173,0.3176,208.3698
4590.0,17.9956,-0.0022,2.249,76.1713,7.735,0.3247,208.5607
4590.5,17.9457,-0.0022,2.247,75.6516,7.3977,0.3399,209.2298
4591.0,17.7458,-0.0022,2.246,75.5216,7.2041,0.341,209.7661
4591.5,17.5959,0.0021,2.238,75.6494,7.6193,0.3367,209.8486
4592.0,17.496,0.0064,2.231,75.8302,8.3529,0.3255,209.8486
4592.5,17.496,0.0108,2.222,75.4178,8.6563,0.3288,209.8486
4593.0,17.496,0.0173,2.209,74.368,8.3574,0.3334,209.8486
4593.5,17.496,0.0389,2.222,73.4626,7.5307,0.3302,209.8429
4594.0,17.496,0.0411,2.228,73.0991,6.6059,0.3226,209.7889
4594.5,17.3961,0.0888,2.228,73.413,5.8995,0.3149,209.6582
4595.0,17.3961,0.0844,2.19,74.2797,5.8741,0.3145,209.513
4595.5,17.3961,0.0606,2.166,74.9992,6.0356,0.3147,209.2633
4596.0,17.546,0.0433,2.172,75.3802,6.0687,0.3206,208.7681
4596.5,17.5959,0.0368,2.181,75.675,6.3328,0.3151,208.2495
4597.0,17.6459,0.0129,2.182,76.1562,6.5933,0.3176,208.2796
4597.5,17.6959,0.0021,2.184,76.8334,7.0192,0.319,208.9264
4598.0,17.6959,-0.0109,2.178,77.4868,7.3028,0.3304,209.2646
4598.5,17.6959,-0.0261,2.179,77.9153,7.1052,0.3357,209.1842
4599.0,17.6959,-0.0217,2.184,78.206,6.822,0.3638,209.2465
4599.5,17.6459,-0.0109,2.185,78.1879,6.3282,0.3756,209.3768
4600.0,17.5959,0.0086,2.169,78.0699,6.0241,0.377,209.5647
4600.5,17.5959,0.0021,2.162,78.0299,6.248,0.3719,209.7764
4601.0,17.446,0.0194,2.169,77.9495,6.6212,0.3841,209.8486
4601.5,17.446,0.0324,2.183,78.0461,7.0892,0.3992,209.8486
4602.0,17.446,0.0238,2.169,78.2208,7.0188,0.413,209.8456
4602.5,17.446,0.0216,2.171,78.7296,6.5199,0.4043,209.7978
4603.0,17.446,0.0151,2.159,79.5878,6.3678,0.3955,209.6496
4603.5,17.496,0.0173,2.167,80.7973,6.6315,0.3888,209.583
4604.0,17.446,0.0259,2.161,81.9353,7.6893,0.3959,209.583
4604.5,17.3961,0.0086,2.131,82.4657,8.1178,0.3945,209.5809
4605.0,17.3961,0.0021,2.117,82.8511,7.8807,0.3851,209.5336
4605.5,17.3961,-0.0131,2.112,83.2531,7.3333,0.3821,209.2885
4606.0,17.3461,0.0043,2.122,83.3212,6.4045,0.3988,208.9007
